Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1968","1968","ha","1187","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1969","1969","ha","1367","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1970","1970","ha","1226","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1971","1971","ha","1132","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1972","1972","ha","1273","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1973","1973","ha","1153","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1974","1974","ha","1333","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1975","1975","ha","1394","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1976","1976","ha","1396","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1977","1977","ha","1275","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1978","1978","ha","1463","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1979","1979","ha","1522","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1980","1980","ha","1603","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1981","1981","ha","1520","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1982","1982","ha","1330","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1983","1983","ha","1300","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1984","1984","ha","1300","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1985","1985","ha","1300","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1986","1986","ha","1280","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1987","1987","ha","1280","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1988","1988","ha","1320","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1989","1989","ha","1300","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1990","1990","ha","1380","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1991","1991","ha","1240","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1992","1992","ha","1457","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1993","1993","ha","1170","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1994","1994","ha","1380","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1995","1995","ha","1335","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1996","1996","ha","1254","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1997","1997","ha","1335","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1998","1998","ha","1300","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","1999","1999","ha","1130","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2000","2000","ha","2310","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2001","2001","ha","2140","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2002","2002","ha","2100","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2003","2003","ha","2326","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2004","2004","ha","2118","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2005","2005","ha","2150","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2006","2006","ha","2197","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2007","2007","ha","2200","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2008","2008","ha","2291","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2009","2009","ha","2389","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2010","2010","ha","2371","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2011","2011","ha","2402","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2012","2012","ha","2432","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2013","2013","ha","2461","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2014","2014","ha","2536","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2015","2015","ha","2571","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2016","2016","ha","2599","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2017","2017","ha","2648","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2018","2018","ha","2630","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2019","2019","ha","2625","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01233","Eggplants (aubergines)","2020","2020","ha","2634","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1961","1961","hg/ha","141600","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1962","1962","hg/ha","176011","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1963","1963","hg/ha","141407","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1964","1964","hg/ha","151830","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1965","1965","hg/ha","171896","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1966","1966","hg/ha","172102","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1967","1967","hg/ha","175183","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1968","1968","hg/ha","165518","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1969","1969","hg/ha","161514","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1970","1970","hg/ha","176688","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1971","1971","hg/ha","178675","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1972","1972","hg/ha","189560","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1973","1973","hg/ha","211535","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1974","1974","hg/ha","209490","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1975","1975","hg/ha","232052","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1976","1976","hg/ha","228095","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1977","1977","hg/ha","228039","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1978","1978","hg/ha","212809","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1979","1979","hg/ha","204652","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1980","1980","hg/ha","207810","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1981","1981","hg/ha","215789","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1982","1982","hg/ha","255639","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1983","1983","hg/ha","253846","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1984","1984","hg/ha","260000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1985","1985","hg/ha","261538","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1986","1986","hg/ha","265625","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1987","1987","hg/ha","269531","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1988","1988","hg/ha","272727","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1989","1989","hg/ha","279231","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1990","1990","hg/ha","275362","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1991","1991","hg/ha","266444","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1992","1992","hg/ha","274537","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1993","1993","hg/ha","291966","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1994","1994","hg/ha","256377","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1995","1995","hg/ha","215056","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1996","1996","hg/ha","256778","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1997","1997","hg/ha","269438","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1998","1998","hg/ha","268000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","1999","1999","hg/ha","285841","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2000","2000","hg/ha","334589","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2001","2001","hg/ha","287009","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2002","2002","hg/ha","290476","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2003","2003","hg/ha","311883","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2004","2004","hg/ha","323385","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2005","2005","hg/ha","350214","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2006","2006","hg/ha","336532","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2007","2007","hg/ha","340909","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2008","2008","hg/ha","342916","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2009","2009","hg/ha","349619","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2010","2010","hg/ha","357005","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2011","2011","hg/ha","363168","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2012","2012","hg/ha","369326","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2013","2013","hg/ha","375490","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2014","2014","hg/ha","379487","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2015","2015","hg/ha","386110","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2016","2016","hg/ha","369261","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2017","2017","hg/ha","366915","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2018","2018","hg/ha","370597","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2019","2019","hg/ha","369013","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01233","Eggplants (aubergines)","2020","2020","hg/ha","368884","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1961","1961","tonnes","26281","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1962","1962","tonnes","25240","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1963","1963","tonnes","23714","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1964","1964","tonnes","23898","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1965","1965","tonnes","25664","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1966","1966","tonnes","23578","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1967","1967","tonnes","25419","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1968","1968","tonnes","19647","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1969","1969","tonnes","22079","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1970","1970","tonnes","21662","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1971","1971","tonnes","20226","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1972","1972","tonnes","24131","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1973","1973","tonnes","24390","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1974","1974","tonnes","27925","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1975","1975","tonnes","32348","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1976","1976","tonnes","31842","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1977","1977","tonnes","29075","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1978","1978","tonnes","31134","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1979","1979","tonnes","31148","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1980","1980","tonnes","33312","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1981","1981","tonnes","32800","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1982","1982","tonnes","34000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1983","1983","tonnes","33000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1984","1984","tonnes","33800","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1985","1985","tonnes","34000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1986","1986","tonnes","34000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1987","1987","tonnes","34500","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1988","1988","tonnes","36000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1989","1989","tonnes","36300","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1990","1990","tonnes","38000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1991","1991","tonnes","33039","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1992","1992","tonnes","40000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1993","1993","tonnes","34160","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1994","1994","tonnes","35380","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1995","1995","tonnes","28710","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1996","1996","tonnes","32200","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1997","1997","tonnes","35970","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1998","1998","tonnes","34840","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","1999","1999","tonnes","32300","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2000","2000","tonnes","77290","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2001","2001","tonnes","61420","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2002","2002","tonnes","61000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2003","2003","tonnes","72544","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2004","2004","tonnes","68493","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2005","2005","tonnes","75296","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2006","2006","tonnes","73936","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2007","2007","tonnes","75000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2008","2008","tonnes","78562","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2009","2009","tonnes","83524","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2010","2010","tonnes","84646","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2011","2011","tonnes","87233","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2012","2012","tonnes","89820","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2013","2013","tonnes","92408","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2014","2014","tonnes","96238","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2015","2015","tonnes","99269","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2016","2016","tonnes","95971","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2017","2017","tonnes","97159","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2018","2018","tonnes","97467","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2019","2019","tonnes","96866","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01233","Eggplants (aubergines)","2020","2020","tonnes","97164","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","1991","1991","tonnes","1942144","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","1992","1992","tonnes","2091811","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","1993","1993","tonnes","2074089","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","1994","1994","tonnes","2148133","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","1995","1995","tonnes","2166462","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","1996","1996","tonnes","2077609","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","1997","1997","tonnes","2096909","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","1998","1998","tonnes","2307632","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","1999","1999","tonnes","2343440","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2000","2000","tonnes","2300591","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2001","2001","tonnes","2325839","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2002","2002","tonnes","2389444","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2003","2003","tonnes","2423675","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2004","2004","tonnes","2492135","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2005","2005","tonnes","2513305","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2006","2006","tonnes","2557962","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2007","2007","tonnes","2665860","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2008","2008","tonnes","2836344","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2009","2009","tonnes","2794260","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2010","2010","tonnes","2725739","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2011","2011","tonnes","2764557","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2012","2012","tonnes","2824363","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2013","2013","tonnes","2816425","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2014","2014","tonnes","2774596","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2015","2015","tonnes","2975975","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2016","2016","tonnes","3029344","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2017","2017","tonnes","3107164","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2018","2018","tonnes","3196005","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2019","2019","tonnes","3356541","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21511.01","Fat of pigs","2020","2020","tonnes","3437420","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","1991","1991","Head","88445100","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","1992","1992","Head","95156700","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","1993","1993","Head","93296300","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","1994","1994","Head","95904600","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","1995","1995","Head","96535500","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","1996","1996","Head","92569400","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","1997","1997","Head","92125400","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","1998","1998","Head","101194300","A","Official figure"
